Duration,Distance,OriginalPace,HeartRate,Cadence,PowerOriginal,CalculatedPace,CalculatedStrideLength,CalculatedAerobicEfficiencyPace,CalculatedAerobicEfficiencyPower,CalculatedEfficiencyIndex,
1,3.57349,201,144,66,73,,226,1.62,0.51,4.089,
1,3.5776,201,144,66,76,,226,1.62,0.53,3.928,
1,3.5812,201,144,66,78,,226,1.62,0.54,3.827,
1,3.58829,199,143,67,79,,225,1.65,0.55,3.817,
1,3.59304,198,142,67,80,,226,1.67,0.56,3.788,
1,3.59885,197,141,67,81,,227,1.69,0.57,3.76,
1,3.60375,195,141,67,82,,230,1.71,0.58,3.752,
1,3.60889,191,140,68,87,,231,1.76,0.62,3.611,
1,3.61154,187,140,69,96,,233,1.8,0.69,3.342,
1,3.61955,182,139,70,109,,235,1.86,0.78,3.024,
1,3.62593,175,140,72,130,,238,1.92,0.93,2.637,
1,3.63179,169,141,74,153,,240,1.97,1.09,2.32,
1,3.63659,171,141,77,165,,228,1.95,1.17,2.127,
1,3.64296,166,141,78,154,,232,2.01,1.09,2.347,
1,3.64999,150,141,79,203,,253,2.22,1.44,1.97,
1,3.65767,139,141,80,315,,270,2.4,2.23,1.37,
1,3.66374,133,141,81,384,,278,2.51,2.72,1.175,
1,3.67009,129,142,85,382,,274,2.57,2.69,1.218,
1,3.67863,128,143,89,339,,263,2.57,2.37,1.383,
1,3.68874,125,144,92,302,,261,2.61,2.1,1.589,
1,3.69721,121,145,94,305,,264,2.68,2.1,1.626,
1,3.70572,121,147,96,296,,258,2.64,2.01,1.675,
1,3.7142,122,148,97,253,,254,2.6,1.71,1.944,
1,3.72222,122,149,97,222,,254,2.59,1.49,2.215,
1,3.72954,122,150,97,222,,254,2.57,1.48,2.215,
1,3.73803,118,150,96,259,,265,2.66,1.73,1.963,
1,3.74622,117,151,92,304,,279,2.66,2.01,1.687,
1,3.75348,117,152,89,310,,288,2.64,2.04,1.654,
1,3.76349,117,153,90,276,,285,2.63,1.8,1.858,
1,3.77173,117,153,90,251,,285,2.63,1.64,2.043,
1,3.77932,116,154,90,253,,287,2.63,1.64,2.044,
1,3.79057,116,154,90,261,,287,2.63,1.69,1.982,
1,3.79788,115,155,90,265,,290,2.64,1.71,1.969,
1,3.80637,115,155,90,264,,290,2.64,1.7,1.976,
1,3.81534,115,156,91,265,,287,2.62,1.7,1.969,
1,3.82544,115,156,91,259,,287,2.62,1.66,2.014,
1,3.83393,115,157,91,252,,287,2.6,1.61,2.07,
1,3.84243,115,157,91,252,,287,2.6,1.61,2.07,
1,3.85045,115,158,91,246,,287,2.59,1.56,2.121,
1,3.85808,115,159,91,235,,287,2.57,1.48,2.22,
1,3.86827,115,160,91,236,,287,2.55,1.48,2.211,
1,3.87681,114,161,91,250,,289,2.56,1.55,2.105,
1,3.88529,114,161,91,261,,289,2.56,1.62,2.017,
1,3.89343,115,162,91,261,,287,2.52,1.61,1.999,
1,3.90082,116,162,91,253,,284,2.5,1.56,2.044,
1,3.91142,116,163,90,242,,287,2.49,1.48,2.137,
1,3.92086,116,163,90,247,,287,2.49,1.52,2.094,
1,3.92816,116,164,90,258,,287,2.47,1.57,2.005,
1,3.93667,116,165,90,257,,287,2.46,1.56,2.013,
1,3.94516,116,165,90,253,,287,2.46,1.53,2.044,
1,3.95364,116,166,90,254,,287,2.44,1.53,2.036,
1,3.96269,116,167,90,254,,287,2.43,1.52,2.036,
1,3.97229,117,167,90,240,,285,2.41,1.44,2.137,
1,3.97979,118,168,89,225,,286,2.37,1.34,2.26,
1,3.9892,117,168,89,241,,288,2.39,1.43,2.128,
1,3.9965,116,169,90,265,,287,2.4,1.57,1.952,
1,4.00474,117,169,90,264,,285,2.38,1.56,1.943,
1,4.01187,117,169,90,251,,285,2.38,1.49,2.043,
1,4.02199,117,169,89,236,,288,2.38,1.4,2.173,
1,4.03106,116,170,89,237,,291,2.38,1.39,2.182,
1,4.04103,117,170,90,244,,285,2.36,1.44,2.102,
1,4.04954,118,170,90,230,,282,2.34,1.35,2.211,
1,4.05755,118,171,90,221,,282,2.33,1.29,2.301,
1,4.06486,118,171,89,218,,286,2.33,1.27,2.332,
1,4.07334,117,172,88,221,,291,2.34,1.28,2.32,
1,4.08186,118,172,89,232,,286,2.32,1.35,2.192,
1,4.09035,119,173,89,231,,283,2.28,1.34,2.183,
1,4.09885,119,173,89,228,,283,2.28,1.32,2.211,
1,4.10733,120,174,88,227,,284,2.25,1.3,2.203,
1,4.11582,119,174,87,226,,290,2.27,1.3,2.231,
1,4.12321,119,175,88,230,,286,2.26,1.31,2.192,
1,4.12852,120,175,88,231,,284,2.24,1.32,2.165,
1,4.13801,120,175,88,229,,284,2.24,1.31,2.183,
1,4.14861,119,175,87,227,,290,2.26,1.3,2.221,
1,4.15835,119,175,87,238,,290,2.26,1.36,2.118,
1,4.16572,120,175,88,242,,284,2.24,1.38,2.066,
1,4.17568,121,175,88,224,,282,2.22,1.28,2.214,
1,4.18418,120,176,87,218,,287,2.23,1.24,2.294,
1,4.19217,119,176,87,241,,290,2.24,1.37,2.092,
1,4.19951,119,176,87,254,,290,2.24,1.44,1.985,
1,4.208,119,176,88,246,,286,2.24,1.4,2.05,
1,4.21649,119,176,88,242,,286,2.24,1.38,2.083,
1,4.22498,119,176,89,240,,283,2.24,1.36,2.101,
1,4.23347,120,175,89,231,,281,2.24,1.32,2.165,
1,4.24197,119,176,88,234,,286,2.24,1.33,2.155,
1,4.24999,119,176,87,242,,290,2.24,1.38,2.083,
1,4.25706,118,176,88,246,,289,2.26,1.4,2.067,
1,4.26414,118,176,88,249,,289,2.26,1.41,2.042,
1,4.27425,118,176,89,239,,286,2.26,1.36,2.128,
1,4.28267,118,177,88,232,,289,2.25,1.31,2.192,
1,4.29182,118,177,88,238,,289,2.25,1.34,2.136,
1,4.30182,118,177,89,237,,286,2.25,1.34,2.145,
1,4.30985,119,177,89,228,,283,2.23,1.29,2.211,
1,4.31707,119,177,89,222,,283,2.23,1.25,2.271,
1,4.32562,120,178,88,218,,284,2.2,1.22,2.294,
1,4.33408,121,178,87,211,,285,2.18,1.19,2.35,
1,4.34263,121,178,87,204,,285,2.18,1.15,2.431,
1,4.35109,121,178,87,209,,285,2.18,1.17,2.373,
1,4.35962,120,178,87,229,,287,2.2,1.29,2.183,
1,4.3681,120,178,87,240,,287,2.2,1.35,2.083,
1,4.37659,120,178,87,228,,287,2.2,1.28,2.193,
1,4.38462,121,178,87,219,,285,2.18,1.23,2.264,
1,4.39193,120,178,87,223,,287,2.2,1.25,2.242,
1,4.40044,121,178,87,227,,285,2.18,1.28,2.184,
1,4.40893,121,179,86,224,,288,2.17,1.25,2.214,
1,4.41707,121,179,86,222,,288,2.17,1.24,2.234,
1,4.42442,121,179,87,220,,285,2.17,1.23,2.254,
1,4.43397,122,179,87,213,,283,2.15,1.19,2.309,
1,4.4415,122,179,86,210,,286,2.15,1.17,2.342,
1,4.45053,122,180,85,215,,289,2.14,1.19,2.287,
1,4.4566,121,180,85,224,,292,2.16,1.24,2.214,
1,4.46642,121,180,86,241,,288,2.16,1.34,2.058,
1,4.47354,121,180,87,250,,285,2.16,1.39,1.983,
1,4.48162,122,180,87,234,,283,2.14,1.3,2.102,
1,4.49012,121,180,86,225,,288,2.16,1.25,2.204,
1,4.4986,121,180,86,231,,288,2.16,1.28,2.147,
1,4.5071,122,181,87,231,,283,2.13,1.28,2.129,
1,4.51509,123,181,86,212,,284,2.11,1.17,2.301,
1,4.52217,123,181,86,196,,284,2.11,1.08,2.489,
1,4.52925,124,181,86,200,,281,2.09,1.1,2.419,
1,4.53632,123,181,85,207,,287,2.11,1.14,2.357,
1,4.5479,121,181,85,224,,292,2.15,1.24,2.214,
1,4.5564,121,180,86,237,,288,2.16,1.32,2.092,
1,4.56489,121,180,86,230,,288,2.16,1.28,2.156,
1,4.5729,121,180,87,227,,285,2.16,1.26,2.184,
1,4.58022,120,180,86,235,,291,2.18,1.31,2.128,
1,4.58871,120,180,86,251,,291,2.18,1.39,1.992,
1,4.59721,120,180,87,250,,287,2.18,1.39,2,
1,4.6057,120,181,88,232,,284,2.16,1.28,2.155,
1,4.6142,120,181,87,224,,287,2.16,1.24,2.232,
1,4.62268,120,181,86,227,,291,2.16,1.25,2.203,
1,4.63118,119,181,87,232,,290,2.18,1.28,2.173,
1,4.63885,119,181,88,238,,286,2.18,1.31,2.118,
1,4.6449,119,181,88,246,,286,2.18,1.36,2.05,
1,4.65499,120,181,88,241,,284,2.16,1.33,2.075,
1,4.66346,120,181,87,227,,287,2.16,1.25,2.203,
1,4.67195,120,181,87,227,,287,2.16,1.25,2.203,
1,4.68048,120,182,88,233,,284,2.15,1.28,2.146,
1,4.68896,121,182,87,225,,285,2.13,1.24,2.204,
1,4.69746,121,182,87,221,,285,2.13,1.21,2.244,
1,4.70511,121,181,86,227,,288,2.15,1.25,2.184,
1,4.71118,121,181,86,227,,288,2.15,1.25,2.184,
1,4.72128,121,182,87,222,,285,2.13,1.22,2.234,
1,4.72975,122,182,87,217,,283,2.12,1.19,2.266,
1,4.73788,121,181,87,222,,285,2.15,1.23,2.234,
1,4.74528,121,181,86,229,,288,2.15,1.27,2.165,
1,4.75525,121,181,86,231,,288,2.15,1.28,2.147,
1,4.76373,120,182,87,238,,287,2.15,1.31,2.101,
1,4.77237,119,182,87,248,,290,2.17,1.36,2.033,
1,4.78115,118,182,88,258,,289,2.19,1.42,1.971,
1,4.78963,119,182,88,257,,286,2.17,1.41,1.962,
1,4.79812,119,182,88,241,,286,2.17,1.32,2.092,
1,4.80662,119,182,89,231,,283,2.17,1.27,2.183,
1,4.81511,119,182,89,231,,283,2.17,1.27,2.183,
1,4.82361,118,183,88,237,,289,2.18,1.3,2.145,
1,4.83209,119,183,88,239,,286,2.16,1.31,2.11,
1,4.84008,119,182,88,231,,286,2.17,1.27,2.183,
1,4.84742,120,183,88,224,,284,2.14,1.22,2.232,
1,4.85591,119,182,88,222,,286,2.17,1.22,2.271,
1,4.86442,119,182,88,226,,286,2.17,1.24,2.231,
1,4.87254,119,182,88,233,,286,2.17,1.28,2.164,
